lon,lat,age,plate_id,recon_lon,recon_lat,distance,sub_idx,trench_lon,trench_lat,conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,trench_norm,subducting_pid,trench_pid,dist_nearest_edge,dist_from_start,conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_rate,subducting_abs_angle,subducting_abs_ortho,subducting_abs_paral,seafloor_age,subduction_volume_km3y,carbonate_sediment_thickness,total_sediment_thick,ocean_crust_carb_percent
-110.03,32.09,216.0,101.0,-54.381,3.9960000000000004,0.08900000000000001,1171.0,-59.43,3.37,2.85,62.86,-3.68,-73.95,0.19,78.98,131.0,101.0,0.1,0.1,1.3,2.54,1.02,-3.53,-2.53,-22.84,2.34,-0.98,75.98,0.02,0.69,146.74,0.75
-109.63,30.34,209.0,101.0,-54.583,4.832,0.08199999999999999,1025.0,-59.29,5.37,8.36,33.28,4.32,-93.04,0.18,96.43,131.0,101.0,0.28,14.87,6.99,4.59,-0.23,-4.31,-6.75,2.55,6.75,0.3,54.21,0.11,-0.0,116.93,2.63
-109.63,30.34,20.0,101.0,-105.537,33.488,0.053,377.0,-108.7,31.98,7.32,20.32,3.15,-174.48,0.1,58.58,902.0,105.0,1.06,8.75,6.87,2.54,-3.14,-0.3,-4.36,31.17,3.73,2.26,1.71,0.01,33.21,45.06,1.16
-110.32,30.95,158.0,101.0,-60.34,19.562,0.073,697.0,-64.64,18.49,9.94,26.69,5.27,-109.54,0.2,73.74,902.0,101.0,2.17,2.17,8.88,4.47,-1.76,-4.97,-7.15,-4.29,7.13,-0.53,85.14,0.18,11.73,150.34,2.67
-110.66,29.93,98.0,101.0,-79.763,32.629,0.049,534.0,-82.98,31.95,10.34,4.59,4.98,-127.84,0.2,75.77,902.0,101.0,16.44,16.44,10.31,0.83,-3.05,-3.93,-7.88,-23.1,7.25,-3.09,85.46,0.21,33.01,150.55,2.43
-119.34,49.39,127.0,154.0,-64.50399999999999,46.097,0.076,512.0,-70.53,47.52,15.37,-31.22,2.98,-179.02,0.19,113.37,902.0,101.0,15.57,39.53,13.14,-7.97,-2.98,-0.05,-12.95,-38.23,10.17,-8.01,90.06,0.26,18.02,142.18,2.42
-109.6,32.93,198.0,101.0,-53.751999999999995,12.054,0.102,995.0,-59.45,10.33,8.68,37.32,-5.32,-83.13,0.19,72.03,902.0,101.0,1.45,1.45,6.9,5.26,0.64,-5.28,-7.56,0.06,7.56,0.01,42.02,0.1,0.05,118.78,2.51
-111.12,31.87,217.0,101.0,-55.342,3.8289999999999997,0.073,1179.0,-59.46,3.04,2.85,62.86,-3.68,-73.91,0.19,79.35,131.0,101.0,0.1,0.1,1.3,2.54,1.02,-3.53,-2.54,-22.82,2.34,-0.98,73.48,0.02,0.14,145.25,0.77
-109.62,28.53,188.0,104.0,-56.321999999999996,14.367,0.06,664.0,-59.82,13.86,8.57,18.32,6.72,-102.81,0.07,103.0,902.0,2000.0,0.04,24.23,8.13,2.69,-1.49,-6.56,-7.71,-30.23,6.66,-3.88,64.84,0.06,5.47,137.43,2.69
-106.1,23.27,101.0,104.0,-75.98,24.285,0.038,596.0,-78.03,23.13,11.3,11.6,4.93,-107.02,0.19,59.56,902.0,101.0,7.73,7.73,11.07,2.27,-1.44,-4.71,-9.92,-14.18,9.62,-2.43,79.68,0.21,31.97,147.34,2.46
-109.5,30.3,212.0,101.0,-54.577,3.615,0.084,1135.0,-59.37,4.13,2.79,44.09,3.67,-93.54,0.19,97.56,131.0,101.0,0.47,14.61,2.01,1.94,-0.23,-3.67,-2.49,-43.7,1.8,-1.72,53.27,0.03,-0.0,113.85,2.61
