lon,lat,age,plate_id,recon_lon,recon_lat,distance,sub_idx,trench_lon,trench_lat,conv_rate,conv_angle,trench_abs_rate,trench_abs_angle,arc_len,trench_norm,subducting_pid,trench_pid,dist_nearest_edge,dist_from_start,conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_rate,subducting_abs_angle,subducting_abs_ortho,subducting_abs_paral,seafloor_age,subduction_volume_km3y,carbonate_sediment_thickness,total_sediment_thick,ocean_crust_carb_percent
-111.22,33.04,163,101,-58.628,21.291,0.084,641,-63.55,19.93,11.37,3.28,4.22,-169.37,0.2,71.83,902,101,4.49,4.49,11.35,0.65,-4.14,-0.78,-7.21,-1.33,7.21,-0.17,84.32,0.23,10.1,149.88,2.67
-110.72,31.49,127,101,-65.303,27.073,0.059000000000000004,535,-69.09,26.86,13.36,-4.28,2.48,-145.13,0.19,86.67,902,101,16.32,16.32,13.32,-1.0,-2.04,-1.42,-11.55,-12.04,11.29,-2.41,84.42,0.26,22.39,152.11,2.69
-111.0,33.38,139,101,-62.04,27.619,0.07400000000000001,377,-66.44,26.01,6.18,-12.69,2.04,-146.92,0.19,66.89,902,101,14.31,14.31,6.03,-1.36,-1.71,-1.11,-4.98,-29.61,4.33,-2.46,95.16,0.12,15.13,154.95,2.7
-110.74,33.42,109,101,-73.51100000000001,33.431,0.077,527,-78.15,31.38,13.55,5.54,5.95,-136.83,0.19,59.71,902,101,18.37,18.37,13.48,1.31,-4.34,-4.07,-9.54,-16.85,9.13,-2.76,90.25,0.26,25.78,152.82,2.51
-109.02,27.17,176,104,-56.521,18.153,0.064,639,-60.23,19.21,9.34,-21.03,1.93,-149.05,0.07,104.62,902,2000,0.04,26.73,8.72,-3.35,-1.66,-0.99,-8.3,-31.62,7.07,-4.35,81.98,0.07,6.23,148.49,2.8
-109.46,30.41,92,101,-80.961,34.516,0.069,534,-85.63,33.72,14.16,-2.45,4.98,-129.97,0.2,74.11,902,101,16.64,16.64,14.15,-0.61,-3.2,-3.82,-11.8,-21.98,10.94,-4.42,80.91,0.28,21.18,148.09,2.17
-110.94,33.33,122,101,-66.479,30.029,0.07400000000000001,515,-70.8,28.11,17.49,41.08,4.59,-115.25,0.19,61.22,902,101,17.86,17.86,13.18,11.49,-1.96,-4.15,-13.42,33.14,11.24,7.34,78.19,0.25,20.82,153.64,2.69
-110.9,33.34,107,101,-74.906,33.637,0.075,527,-79.37,31.61,13.5,5.38,5.91,-137.09,0.19,59.52,902,101,18.37,18.37,13.44,1.27,-4.33,-4.02,-9.5,-16.91,9.09,-2.76,88.68,0.26,28.56,152.1,2.5
-110.76,31.83,206,101,-54.876999999999995,7.827000000000001,0.077,971,-59.23,6.9,8.36,53.3,-4.31,-73.46,0.19,75.16,131,101,0.1,0.1,5.0,6.71,1.23,-4.13,-6.73,22.67,6.21,2.59,48.21,0.08,0.29,117.84,2.62
-110.76,31.83,160,101,-59.838,19.801,0.077,755,-64.29,18.48,11.26,1.92,4.19,-169.74,0.2,73.01,902,101,2.96,2.96,11.25,0.38,-4.12,-0.75,-7.14,-3.3,7.13,-0.41,84.93,0.23,11.01,150.21,2.67
-110.42,31.06,23,101,-105.583,34.458,0.047,355,-108.18,32.83,-3.66,-122.63,3.14,170.92,0.0,75.18,901,105,0.38,0.38,-1.98,-3.09,-3.1,0.5,5.71,-152.83,-5.08,-2.61,0.09,0.0,22.16,42.55,0.22
-111.42,33.12,31,101,-104.477,37.111,0.066,406,-107.83,34.45,12.2,19.02,2.45,-153.15,0.19,45.84,902,101,21.45,21.45,11.54,3.98,-2.18,-1.1,-9.78,17.12,9.35,2.88,1.49,0.03,30.2,44.81,1.19
-111.8,32.96,175,101,-56.74100000000001,23.118000000000002,0.076,606,-61.25,21.83,9.54,12.04,1.94,-116.13,0.19,70.89,902,101,2.6,2.6,9.33,1.99,-0.85,-1.74,-8.49,1.69,8.49,0.25,83.7,0.18,6.42,149.46,2.8
-112.85,32.36,41,101,-102.99700000000001,36.681,0.042,364,-105.17,35.02,9.0,1.29,2.37,-138.79,0.19,46.54,903,101,19.83,19.83,9.0,0.2,-1.78,-1.56,-7.32,-10.65,7.2,-1.35,9.98,0.06,22.42,57.95,1.75
